mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,CV_MAE_K,Train_MAE_K
0.7859492301940918,0.025977878302755445,0.006474113464355469,0.0010924870192150213,1.0,0.5,0.0,300,7,5,0.05,0.9,"{'subsample': 1.0, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-28.4854952534424,-29.366779683689828,-27.2741391154282,-28.807777862807885,-30.32321643822869,-28.851481670719398,1.0055248266707983,31,-20.400729031018596,-20.17333727739906,-21.156321703490434,-20.450735435315938,-20.393184572513128,-20.51486160394743,0.33468003663660983,28.851481670719398,20.51486160394743
1.3303868293762207,0.04843852224295065,0.012934446334838867,0.002672173919802143,0.8,1.0,0.0,900,5,3,0.05,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0, 'n_estimators': 900, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-28.501418021657486,-29.29325113828755,-27.527652837932866,-29.120067436075775,-30.54076202755266,-28.99663029230127,0.9890089408075278,32,-22.035092746635893,-21.551839079243884,-22.394886304606914,-22.06801730524672,-21.492045297794604,-21.9083761467056,0.3402012892887259,28.99663029230127,21.9083761467056
3.0442086696624755,0.05578218346853395,0.019014596939086914,0.003161029013449997,0.7,0.5,0.01,900,3,5,0.01,0.8,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'n_estimators': 900, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-29.3906229649771,-29.898616379599535,-27.793575626855386,-29.26448611818064,-30.767510493072876,-29.42296231653711,0.9710940335879175,33,-23.03766287802436,-22.64033703965457,-23.586068141518076,-22.920157814131056,-22.676695055414484,-22.97218418574851,0.34096453427105194,29.42296231653711,22.97218418574851
0.9742996692657471,0.05492819301416627,0.00840601921081543,0.0012386632064555127,1.0,0.5,0.01,300,1,5,0.03,0.7,"{'subsample': 1.0, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",-29.947484468390513,-30.6409603242494,-28.699634766453293,-29.95252897615546,-31.38790569622772,-30.12570284629528,0.8892769479562179,34,-23.545921912858887,-23.34604548419083,-24.16317130048749,-23.4348684406948,-23.360655139846234,-23.57013245561565,0.3048518631152907,30.12570284629528,23.57013245561565
2.452552556991577,0.06520467439935163,0.016463613510131835,0.0041694963037106625,1.0,2.0,0.0,900,5,5,0.01,0.7,"{'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 0, 'n_estimators': 900, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",-30.036747685530305,-30.645356305019646,-28.736936161471586,-29.926796688993026,-31.478165666615826,-30.164800501526077,0.9019647276037501,35,-24.130884523322937,-23.724394043771504,-24.81156512422687,-24.106524396975246,-24.00039627712731,-24.154752873084774,0.358701184264009,30.164800501526077,24.154752873084774
2.5927294731140136,0.10764643963073947,0.011509466171264648,0.0017868208118366029,1.0,10.0,0.5,700,3,5,0.01,1.0,"{'subsample': 1.0, 'reg_lambda': 10.0, 'reg_alpha': 0.5, 'n_estimators': 700, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-31.33855927264316,-31.50501207968054,-29.66400824393935,-31.43612173187308,-32.4439386250572,-31.277527990638664,0.8993981925690451,36,-26.123850933426155,-25.534245491788507,-26.580971039167945,-26.006760680699273,-25.597603920670608,-25.9686864131505,0.381276611356642,31.277527990638664,25.9686864131505
0.7893774032592773,0.02458063637270071,0.008016490936279297,0.0027094022340313946,1.0,1.0,0.01,300,1,4,0.03,1.0,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-31.745755366745186,-32.65053862981821,-30.46942039845655,-31.96188262162265,-32.974682118751,-31.96045582707872,0.8688100158461216,37,-27.50139512215421,-27.29705695740186,-28.061889183487892,-27.401657952770826,-27.41287638484433,-27.534975120131826,0.2713126118909131,31.96045582707872,27.534975120131826
1.5478418350219727,0.10913433686614948,0.01821303367614746,0.005574214552270434,0.9,10.0,0.1,1200,7,3,0.01,0.9,"{'subsample': 0.9, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'n_estimators': 1200, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-32.8341068392714,-33.77930938332438,-31.61082107401582,-32.81807074192222,-34.00718975125428,-33.009899557957624,0.8499060169042364,38,-30.18899225078804,-30.010425474986615,-30.849087150227376,-30.161305817847797,-29.772700063404066,-30.19650215145078,0.3581606065697373,33.009899557957624,30.19650215145078
1.0326702117919921,0.04425112855932064,0.010203409194946288,0.0013454591530790631,0.8,2.0,0.5,700,3,3,0.01,0.7,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 700, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",-34.755672912856504,-35.41646544064173,-33.57637673517928,-34.50266963680248,-35.586110083898994,-34.7674589618758,0.7183770928205595,39,-32.74243119276627,-32.36081067699874,-33.17422993015424,-32.72524706565234,-32.3015500881806,-32.66085379075044,0.31415965612140845,34.7674589618758,32.66085379075044
0.8153746604919434,0.03272810022768138,0.00740966796875,0.0019409519880840237,0.8,10.0,0.01,300,3,4,0.01,0.9,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.01, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-37.574036714070125,-37.39001038270647,-35.32788017344131,-37.19253623612668,-37.90472567184267,-37.07783783563745,0.9058604817872705,40,-35.13756296383611,-35.10072318062926,-35.48758758596713,-34.979010016496964,-34.859049461259566,-35.11278664163781,0.21143031156563252,37.07783783563745,35.11278664163781
